a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50,a51,a52,a53,a54,a55,a56,a57,a58,a59,a60,a61,a62,a63,a64,a65,a66,a67,a68,a69,a70,a71,a72,a73,a74,a75,a76,a77,a78,a79,
1.918088,2.400586,3.667409,4.134648,5.252541,5.946226,6.514176,6.979583,7.337565,8.221381,8.526261,8.766747,8.970305,9.612415,9.588916,9.895627,9.414655,9.631031,9.442427,9.414045,9.157079,8.712119,8.447523,7.959838,7.202673,6.528520,6.121403,5.318766,4.850612,4.195074,2.941679,2.517777,1.798761,0.633564,-0.191046,-1.122166,-1.684011,-2.929777,-3.530686,-4.251228,-5.262001,-5.465560,-6.503800,-6.855983,-7.564013,-8.259529,-8.670003,-8.990753,-8.899197,-9.577624,-9.628285,-9.656056,-9.902341,-9.701834,-9.563280,-9.100009,-8.857997,-8.469192,-8.239692,-7.922910,-7.365642,-6.531877,-5.947142,-5.656301,-4.892422,-3.879208,-3.004242,-2.408216,-1.478011,-0.851772,-0.126041,0.946074,1.857051,2.420118,3.735160,4.041566,4.932402,5.915098,6.556291,7.084567,
1.605579,2.847072,3.601489,4.490799,4.740745,5.472579,6.324046,6.820582,7.792596,7.837153,8.449049,8.972747,8.964202,9.353313,9.653920,9.966735,9.881283,9.593493,9.665517,9.584643,9.144871,8.893399,8.411817,7.757805,7.300943,7.046113,6.418958,5.539109,4.566179,3.860591,3.151036,2.590411,1.753288,0.857265,-0.315867,-0.998566,-1.656240,-2.931608,-3.186438,-4.232612,-4.843287,-5.581835,-6.202277,-7.259743,-7.434614,-8.142033,-8.566546,-9.009674,-8.895840,-9.668264,-9.739982,-9.404889,-9.775079,-9.855342,-9.400311,-9.221168,-9.158605,-8.596454,-8.176824,-7.573778,-7.382733,-6.488235,-6.057314,-5.704215,-4.766381,-4.022950,-2.884304,-2.659078,-1.815851,-0.498062,0.367138,1.261635,1.740471,2.424696,3.506577,4.099857,4.820093,5.872982,6.332591,6.992706,
2.110355,2.922758,3.502915,4.479202,5.229957,5.601062,6.412854,7.068392,7.791986,8.022706,8.753624,8.664510,8.909574,9.517808,9.718314,9.531846,9.490036,9.355754,9.513535,9.308451,8.889431,8.852199,8.597064,7.931761,7.054964,6.543779,6.034425,5.529649,4.897000,4.000366,3.076571,2.199774,1.340983,0.550859,-0.257271,-1.104160,-1.604663,-2.511673,-3.485214,-4.453566,-4.703513,-5.770135,-6.257515,-6.974700,-7.327494,-7.794122,-8.747215,-9.096347,-9.226051,-9.244362,-9.633168,-9.393902,-9.872433,-9.799799,-9.374065,-9.506821,-9.343852,-8.835719,-8.182012,-7.907651,-7.186499,-6.676840,-6.395154,-5.596789,-4.424574,-4.157842,-3.259987,-2.114933,-1.565294,-0.928983,-0.025025,1.052583,1.638234,2.564470,3.237098,4.087039,5.204627,5.591906,6.370739,7.181616,
1.872921,2.826014,3.621021,4.419691,4.955596,5.643483,6.387829,6.671651,7.584155,7.752312,8.558306,9.155248,9.458296,9.367046,9.541307,9.481185,9.864803,9.763787,9.691763,9.337443,8.929411,8.792993,8.334300,7.656789,7.233802,6.632282,6.379589,5.724357,4.936064,3.754692,3.440352,2.349315,1.244545,0.983306,0.021363,-1.080050,-1.613819,-2.598651,-3.495590,-4.537797,-5.276955,-5.608997,-6.489456,-6.671651,-7.234107,-7.820978,-8.653218,-8.958708,-8.872951,-9.239174,-9.865108,-9.881588,-9.625538,-9.421979,-9.278237,-9.204688,-9.176305,-8.980071,-8.032167,-7.925962,-7.578661,-6.473281,-5.889157,-5.378887,-4.840541,-4.044008,-3.407697,-2.476882,-1.229896,-0.615558,0.052797,1.222266,1.934263,2.606891,3.268532,4.046144,5.149388,5.500046,6.529130,7.045808,
1.603137,2.544939,3.635365,4.543291,4.816736,5.921812,6.428724,7.060152,7.773980,7.929624,8.398389,8.708762,9.014252,9.508957,9.643239,9.622791,9.874569,9.728690,9.510483,9.210791,9.241615,8.803674,8.502762,8.063601,7.539598,6.725059,5.858028,5.381024,4.902493,3.686026,3.098849,2.436293,1.568041,0.964080,-0.463881,-1.104160,-1.953795,-2.963347,-3.363750,-4.478286,-5.290384,-5.599841,-6.351817,-6.922819,-7.445906,-7.930845,-8.615680,-8.636128,-9.424421,-9.370098,-9.840083,-9.788812,-9.476913,-9.775384,-9.609973,-9.057283,-9.336222,-8.469802,-8.561968,-7.656178,-7.484970,-6.682333,-6.383251,-5.350505,-4.418165,-3.951231,-2.874844,-2.233345,-1.349834,-0.918912,0.428785,1.254616,1.869869,2.746971,3.259377,4.270150,4.769127,5.872677,6.525773,6.998199,
1.956236,2.832728,3.328959,4.169134,4.851222,5.740837,6.162908,7.119053,7.599719,8.159734,8.500320,8.912931,9.207434,9.272744,9.579760,9.658803,9.908750,9.602649,9.358806,9.429304,9.316385,8.631550,8.605304,7.813349,7.281411,6.813257,5.940123,5.358135,4.415723,3.752861,3.320719,2.425611,1.308634,0.817286,-0.043641,-0.918607,-1.806391,-2.441176,-3.638112,-4.262825,-5.287942,-5.590381,-6.655477,-7.225257,-7.277444,-7.761162,-8.578753,-8.724937,-8.998383,-9.564501,-9.531236,-9.925535,-9.605396,-9.704581,-9.692679,-9.125340,-8.946196,-8.418226,-8.589434,-7.774895,-7.479781,-6.761376,-5.960265,-5.694754,-4.916532,-3.683279,-3.205054,-2.286142,-1.226234,-0.916776,0.079348,0.790124,2.018189,2.782373,3.459883,4.477065,4.704733,5.406049,6.615802,7.045198,
1.807306,2.583392,3.264565,4.477676,4.910733,5.565355,6.541643,7.164525,7.405927,8.326060,8.258003,9.055452,8.968474,9.484237,9.817499,9.558092,9.551378,9.751579,9.580065,9.431135,8.832972,8.657491,8.041932,7.673879,7.250893,6.640828,5.837886,5.487838,4.972686,3.685110,3.059175,2.626118,1.434980,0.958281,-0.317698,-1.252480,-1.589404,-2.759789,-3.393048,-4.097720,-5.156713,-5.601672,-6.494949,-6.826380,-7.392193,-8.302255,-8.627583,-8.803064,-9.367656,-9.584338,-9.408856,-9.612720,-9.851680,-9.669485,-9.400922,-9.614246,-9.096652,-8.834803,-8.440504,-8.034913,-7.311014,-6.846522,-6.067080,-5.500046,-4.774316,-4.004944,-3.061922,-2.574847,-1.246681,-0.627155,0.203253,1.199072,1.960814,2.488479,3.587146,4.184088,4.998016,5.793634,6.462905,7.160863,
2.034364,2.509537,3.216956,4.145329,4.947661,5.644398,6.347850,6.702780,7.763909,8.080386,8.719443,8.693503,9.001129,9.673147,9.340800,9.765313,9.526353,9.492172,9.402448,9.079867,9.330424,8.765831,8.392895,7.790460,7.397992,6.867885,6.023133,5.439314,4.773400,3.864254,3.000885,2.137211,1.603748,0.642109,-0.001526,-1.102939,-2.131108,-2.455824,-3.732719,-4.003418,-4.806970,-5.475021,-6.155278,-6.860866,-7.367779,-8.036439,-8.600421,-8.704184,-9.356670,-9.649342,-9.526658,-9.603870,-9.866939,-9.623707,-9.639271,-9.460433,-8.818934,-8.962371,-8.022706,-7.889035,-7.259438,-6.703085,-5.839412,-5.344401,-4.500870,-3.901181,-3.251137,-2.305673,-1.588183,-0.531632,0.480056,0.935087,1.875973,2.705466,3.648488,4.051637,5.052034,5.789361,6.556291,7.092807,
1.634571,2.649617,3.711051,4.084597,4.935453,5.810724,6.556291,6.978668,7.457808,8.236335,8.389843,8.740196,9.257790,9.159825,9.507736,9.902341,9.917600,9.799799,9.771111,9.057283,9.205298,8.848842,8.497879,7.814875,7.305826,6.975005,6.035646,5.254677,4.722434,3.861507,3.057039,2.133549,1.630299,0.404370,-0.070498,-1.173132,-2.005371,-2.612384,-3.600269,-4.132206,-5.160680,-5.743889,-6.648457,-6.935331,-7.425153,-8.078249,-8.526261,-8.727073,-9.024934,-9.382000,-9.600513,-9.611805,-9.687185,-9.672842,-9.638966,-9.358806,-8.955046,-8.590655,-8.494217,-8.036134,-7.252724,-6.650594,-5.880001,-5.701468,-4.911039,-4.157231,-3.293252,-2.186651,-1.451765,-0.463576,-0.040895,1.095920,1.651051,2.838221,3.362529,4.087344,5.026399,5.916318,6.674093,7.219764,
1.990417,2.737815,3.416242,4.125492,5.108798,5.447554,6.175726,6.857204,7.339091,8.141118,8.778649,8.840907,9.027070,9.580065,9.354534,9.856258,9.788202,9.778130,9.301431,9.530015,9.154332,8.529618,8.250069,7.876827,7.466659,6.729637,6.187017,5.304727,4.711447,4.205451,3.372295,2.553179,1.286355,0.681784,-0.192572,-1.061434,-1.597339,-2.803430,-3.704947,-4.026917,-5.083163,-5.606861,-6.558428,-7.263100,-7.307962,-7.781915,-8.747215,-9.121067,-8.912931,-9.559008,-9.530625,-9.782403,-9.521470,-9.673452,-9.505600,-9.589221,-9.193091,-8.520768,-8.340098,-7.719047,-7.555162,-6.816919,-6.327708,-5.548875,-4.414197,-3.945128,-3.209632,-2.532426,-1.755730,-0.474258,-0.030213,0.870693,1.655324,2.970367,3.717460,4.185308,5.165868,5.995972,6.488845,6.886807,
2.132023,2.552568,3.389386,4.119083,5.260170,5.944395,6.530351,6.882534,7.819452,8.230537,8.370922,8.757897,8.968169,9.127476,9.594714,9.604785,9.449141,9.563890,9.776910,9.365215,8.919950,8.749351,8.520463,8.080996,7.209082,6.813257,6.028016,5.155492,4.785607,3.728446,3.344218,2.522050,1.638234,0.542924,-0.180364,-1.308634,-1.738945,-2.762230,-3.554491,-4.246956,-5.051729,-5.562609,-6.394238,-6.899319,-7.509384,-7.902158,-8.706320,-8.836634,-8.923307,-9.403668,-9.453108,-9.690542,-9.502243,-9.657277,-9.650563,-9.201025,-9.141820,-8.856777,-8.054750,-7.838984,-7.321696,-6.566973,-5.992309,-5.139317,-4.406262,-4.005860,-3.383892,-2.175054,-1.258278,-0.518815,0.473647,1.296121,2.023377,2.567522,3.709220,4.373913,4.727012,6.026795,6.100650,6.713462,
1.643422,2.610858,3.674734,4.549089,5.080721,5.996582,6.227607,6.752220,7.650990,7.915281,8.728599,8.623920,9.224830,9.338664,9.312113,9.815973,9.540086,9.505295,9.345683,9.338664,9.117710,8.428907,8.437757,7.759636,7.579272,6.956084,6.161382,5.420087,4.851833,4.080935,2.915433,2.530595,1.456648,0.544450,-0.109256,-1.072115,-2.015748,-2.965484,-3.423261,-4.249702,-5.252235,-5.785699,-6.438490,-6.777245,-7.685476,-8.099612,-8.727378,-8.985260,-9.079562,-9.577624,-9.389935,-9.851070,-9.940184,-9.725639,-9.677114,-9.064913,-8.943449,-8.702963,-8.130131,-8.099307,-7.497482,-6.498306,-5.988037,-5.611438,-4.830470,-4.043703,-3.110141,-2.013306,-1.519822,-0.547197,0.213019,1.061129,2.130802,2.770470,3.310648,4.153874,5.152745,5.449995,6.678976,7.109897,
1.938231,2.740562,3.380840,4.508805,4.835047,5.580920,6.632282,6.890774,7.603381,8.355358,8.564714,8.719138,8.901639,9.468978,9.635304,9.822993,9.905393,9.938658,9.793390,9.510788,8.911710,8.446608,8.463393,7.648549,7.215491,6.913663,5.914792,5.131993,4.751122,4.106571,3.248390,2.410657,1.491745,0.704062,-0.239875,-1.350444,-1.888791,-2.459487,-3.678701,-4.413892,-4.903409,-5.751518,-6.672567,-6.933195,-7.782525,-8.366955,-8.738975,-8.862880,-9.450362,-9.404889,-9.773858,-9.545885,-9.447005,-9.673452,-9.505600,-9.100009,-9.198584,-8.789636,-8.382824,-7.832270,-7.141331,-6.865139,-6.059145,-5.612659,-4.699545,-4.150517,-2.918790,-2.237007,-1.427961,-0.728477,0.388806,1.082492,1.870785,2.569048,3.545946,4.071780,4.745628,5.925474,6.338084,6.851405,
2.133854,2.457656,3.755303,4.475234,4.835047,5.729240,6.541337,7.025361,7.538072,8.035829,8.618427,8.644368,9.138462,9.266335,9.612720,9.799188,9.668874,9.761650,9.420454,9.599902,9.088717,8.410596,8.066042,7.860652,7.222205,6.840724,5.817743,5.121616,4.935759,3.817255,3.200476,2.308115,1.548509,0.877712,-0.344554,-1.007111,-1.821650,-2.685018,-3.505661,-4.465773,-5.182043,-5.659963,-6.702170,-6.732383,-7.361675,-8.053529,-8.799097,-9.174474,-9.475387,-9.498276,-9.574877,-9.447005,-9.661550,-9.815058,-9.299600,-9.096957,-9.090548,-8.697470,-8.477432,-8.024537,-7.551805,-6.602680,-6.305734,-5.125278,-4.422437,-3.830988,-3.301492,-2.551347,-1.322367,-0.475478,-0.065920,1.280251,1.728263,2.777490,3.564867,4.296701,4.744407,5.706046,6.212348,7.054048,
2.127445,2.539445,3.458663,4.284799,4.915616,5.904721,6.459548,7.161473,7.683035,7.941527,8.730430,8.897366,8.986175,9.347819,9.887692,9.932859,9.708548,9.809259,9.715262,9.359722,9.133274,8.835108,8.196051,7.661672,7.045808,6.466262,5.876034,5.391400,4.743797,4.168523,2.999359,2.459792,1.760002,0.532548,-0.232246,-1.197851,-2.005371,-2.901395,-3.231605,-4.304636,-4.948576,-5.461592,-6.281320,-6.893521,-7.322306,-7.889950,-8.422193,-8.660848,-9.089938,-9.582202,-9.823908,-9.443037,-9.775384,-9.408856,-9.390545,-9.544053,-9.311197,-8.881497,-8.453627,-7.939695,-7.391888,-6.552934,-5.906858,-5.091708,-4.528336,-4.027833,-2.836695,-2.403333,-1.719108,-0.470901,0.389416,0.951567,1.654408,2.810144,3.718986,4.392834,5.198218,6.013367,6.331065,6.747948,
2.070376,3.000580,3.440657,4.107486,5.110630,5.576342,6.273690,6.757103,7.508164,8.330943,8.516800,8.847621,9.081088,9.173864,9.773247,9.603259,9.731132,9.628895,9.429914,9.551988,9.103366,8.514969,8.362377,7.644887,7.549669,6.669820,6.246223,5.489669,4.873501,3.834651,3.117161,2.367626,1.464888,0.323191,-0.272835,-0.793786,-1.682180,-2.812586,-3.652150,-4.225898,-4.871364,-5.683157,-6.437880,-7.314066,-7.430036,-7.813959,-8.301035,-9.121677,-9.250465,-9.319742,-9.338054,-9.463790,-9.455855,-9.882199,-9.601733,-9.451582,-8.985870,-8.498489,-8.048647,-7.745903,-7.414167,-6.690268,-6.047853,-5.238807,-4.392834,-3.746452,-2.914212,-2.405774,-1.436201,-0.490432,-0.022279,0.946684,1.742912,2.855922,3.235878,4.297006,5.041658,6.012452,6.293832,6.854762,
1.843318,2.868130,3.414106,4.222846,5.125889,5.793634,6.527909,6.897794,7.600330,7.913144,8.645283,8.910184,9.319742,9.222388,9.728080,9.554125,9.548326,9.654836,9.455855,9.322184,9.104892,8.501541,8.505814,7.706534,7.488632,6.854457,6.111637,5.486312,4.458449,3.782159,3.145848,2.374035,1.680044,0.666219,-0.122684,-0.807520,-2.071291,-2.791223,-3.554491,-4.548173,-4.951628,-5.850398,-6.399121,-7.294839,-7.437971,-7.794427,-8.435316,-9.042024,-9.458602,-9.137242,-9.446089,-9.703970,-9.973144,-9.657277,-9.774773,-9.577319,-9.197363,-8.630024,-8.424329,-7.539903,-7.385784,-6.944792,-6.243477,-5.503708,-4.561602,-3.880734,-2.859584,-2.161626,-1.719413,-0.830409,0.278939,1.043428,1.703848,2.452773,3.293863,4.091617,5.169836,5.586413,6.544389,6.960356,
1.731315,2.956328,3.731498,4.193243,5.016327,5.963012,6.699423,7.071749,7.337565,7.821284,8.509781,9.122898,8.934599,9.565722,9.629810,9.869991,9.750664,9.783319,9.297159,9.575793,8.767052,8.876614,8.474685,8.020875,7.184668,6.523942,6.155583,5.147557,4.743187,4.047060,3.072604,2.235786,1.577197,0.315561,-0.449232,-1.016572,-2.094485,-2.904447,-3.843806,-4.036683,-5.049593,-5.915403,-6.515091,-6.964324,-7.614978,-8.057497,-8.653523,-8.616596,-9.486679,-9.248329,-9.712821,-9.650563,-9.923704,-9.774163,-9.692984,-9.051180,-9.312418,-8.907437,-8.491165,-7.571337,-7.212439,-6.828822,-6.063112,-5.657521,-4.876553,-3.836787,-2.859890,-2.291330,-1.365703,-0.729698,0.305795,0.922269,2.138737,2.664266,3.497726,4.381542,4.913785,5.711844,6.647237,6.891079,
1.898556,2.640767,3.657643,4.441664,5.258644,6.020081,6.472060,6.745811,7.365642,7.788018,8.705710,8.919034,8.968169,9.644154,9.451888,9.750664,9.983825,9.747917,9.547411,9.151280,9.116794,8.527787,8.099307,7.614673,7.401654,6.855373,6.238899,5.511948,4.357738,4.108097,3.354900,2.101199,1.557665,0.337230,-0.456557,-1.390728,-1.900082,-2.538224,-3.268532,-4.329051,-4.808191,-5.880917,-6.385693,-6.906034,-7.468795,-8.110599,-8.539689,-8.774377,-9.302957,-9.279458,-9.664296,-9.506211,-9.956664,-9.918516,-9.607837,-9.200415,-9.305704,-8.938566,-8.433180,-7.868892,-7.465743,-6.860866,-6.257210,-5.531785,-4.399854,-4.158757,-3.288675,-2.255318,-1.449324,-0.397656,0.178838,1.142003,2.216559,2.852565,3.753777,4.267403,5.114292,5.833308,6.560869,7.089145,
1.863155,2.634663,3.847468,4.223457,5.028840,5.607776,6.412244,6.938078,7.871334,8.321482,8.703574,8.703879,9.349040,9.240699,9.337443,9.685354,9.621876,9.494003,9.563585,9.396954,9.053926,8.523515,8.467971,7.741935,7.019562,6.877041,6.073183,5.063326,4.792627,3.862728,3.194372,2.282479,1.526231,0.884121,-0.209967,-1.115452,-2.188177,-3.022858,-3.743400,-4.160894,-4.778588,-6.023743,-6.584368,-7.181310,-7.472152,-8.167669,-8.557695,-9.004486,-8.996551,-9.695120,-9.313639,-9.813837,-9.697256,-9.844050,-9.563280,-9.574267,-9.085055,-8.531144,-8.433485,-7.864315,-7.505417,-6.391491,-6.281014,-5.242775,-4.339427,-3.754082,-2.830897,-2.380139,-1.646168,-0.636921,0.000000,1.113010,2.147893,2.854701,3.744011,4.121220,5.198523,6.039308,6.714682,7.186193,
1.773431,2.963347,3.418073,4.404431,5.275124,5.649281,6.244697,6.995758,7.458419,8.078249,8.726463,9.028901,8.966338,9.457686,9.674062,9.429609,9.643239,9.554735,9.341105,9.144566,9.026460,8.888516,8.401135,8.060244,7.310709,6.840419,5.895566,5.507981,4.474013,4.000977,3.012787,2.432936,1.567736,0.371410,-0.561541,-1.216773,-1.736503,-3.057955,-3.676565,-4.388867,-5.144810,-5.922422,-6.182745,-6.954253,-7.786798,-8.174078,-8.777123,-8.781396,-9.301737,-9.623096,-9.684439,-9.883724,-9.473556,-9.598987,-9.320658,-9.369488,-9.016388,-8.518021,-7.999207,-7.818232,-7.206336,-6.827601,-6.018860,-5.415815,-4.374218,-3.717460,-3.208106,-2.283395,-1.359294,-0.669881,0.530107,1.274758,2.060305,2.757958,3.601489,4.162114,5.053560,5.636769,6.282235,6.979888,
1.881466,2.739647,3.626820,4.232917,5.194250,5.723441,6.725364,6.768090,7.423017,7.840510,8.622394,9.167455,9.344462,9.490646,9.369488,9.578234,9.706412,9.624317,9.589526,9.284951,9.306314,8.377636,8.127079,7.603992,7.214576,6.797388,5.945006,5.548265,4.838099,3.982360,3.327433,2.520829,1.420942,0.651265,-0.073550,-1.186865,-2.123783,-2.537004,-3.293863,-4.617756,-5.050203,-5.880306,-6.277352,-7.119053,-7.588733,-8.032777,-8.796655,-8.988006,-9.123814,-9.478439,-9.736625,-9.815668,-9.640492,-9.750969,-9.484542,-9.455245,-9.248939,-8.582720,-8.285775,-7.844783,-7.483139,-6.458022,-6.311838,-5.611744,-4.378796,-3.956725,-3.102206,-2.299265,-1.443831,-0.762352,0.260933,1.068758,2.072207,2.673421,3.386029,4.230171,5.102695,5.925169,6.257210,6.807154,
2.018494,2.937407,3.743400,4.117252,5.305948,5.640126,6.718345,6.982025,7.627186,7.889035,8.541520,8.688620,9.318216,9.402753,9.526353,9.542222,9.423200,9.535508,9.406415,9.542833,8.861965,8.452101,8.155766,7.561571,7.011322,6.374096,5.936766,5.457930,4.407178,3.609119,3.024384,2.004761,1.153600,0.787988,-0.345470,-1.009552,-1.656545,-2.772607,-3.363445,-4.624470,-4.919889,-5.951109,-6.312449,-6.921903,-7.394330,-7.827387,-8.270821,-9.143040,-9.064302,-9.389630,-9.892270,-9.526658,-9.903867,-9.811396,-9.626148,-8.997772,-9.040193,-8.684347,-8.423109,-7.535936,-7.213660,-6.678365,-5.879696,-5.151219,-4.347667,-4.018372,-2.882168,-2.502518,-1.131932,-0.650044,0.292367,1.113926,1.770074,2.512589,3.758049,4.162420,5.179296,5.773186,6.528825,7.320780,
1.807917,2.817164,3.604236,4.175237,5.254067,5.959349,6.724448,6.927091,7.735832,8.204291,8.401135,8.626667,9.246498,9.378033,9.595019,9.537645,9.855037,9.655751,9.685049,9.192175,9.280984,8.621479,8.545183,7.500839,6.972869,6.916715,6.176031,5.314798,4.375134,3.674734,2.920316,1.980651,1.148106,0.632649,-0.021668,-0.865505,-2.190924,-2.878201,-3.352763,-4.312265,-5.225074,-5.966979,-6.393017,-7.151402,-7.527085,-7.840205,-8.522294,-8.867458,-9.098788,-9.589831,-9.624317,-9.593799,-9.689016,-9.700613,-9.512619,-9.476302,-9.222083,-8.789026,-8.413648,-7.812433,-7.054659,-6.375317,-6.084475,-5.607166,-4.700156,-3.993042,-2.849208,-2.312082,-1.349528,-0.443739,0.460829,1.199683,1.774651,2.892239,3.380840,4.460280,4.900357,5.676748,6.317331,6.769005,
1.739860,2.740257,3.635975,4.589984,4.919584,5.673696,6.264840,7.122105,7.794122,7.893307,8.813135,8.971526,9.009369,9.233070,9.308756,9.917295,9.735099,9.439680,9.413739,9.264199,9.115574,8.791162,8.214972,7.802362,7.204505,6.580401,5.949889,5.092929,4.463332,3.864254,3.287759,2.220222,1.581469,0.357982,-0.510575,-1.139256,-1.698050,-2.713095,-3.338420,-4.584796,-4.984893,-5.710013,-6.364330,-7.343974,-7.799615,-7.828913,-8.307443,-8.766137,-9.107944,-9.201331,-9.739372,-9.902951,-9.559313,-9.641102,-9.392376,-9.025544,-9.061556,-8.748131,-8.352000,-7.637867,-7.006745,-6.367992,-5.904416,-5.436567,-4.391614,-3.917051,-2.934660,-1.975463,-1.358074,-0.774255,0.353099,0.909146,2.206488,2.941679,3.702200,4.545732,5.282144,6.006043,6.672567,6.891385,
2.255623,2.902310,3.875240,4.303110,4.824366,5.766167,6.483657,7.346416,7.872555,8.096255,8.655660,9.006317,9.460433,9.254738,9.332255,9.641713,9.861141,9.745781,9.496445,9.414655,9.192480,8.897061,8.181097,7.797784,7.506333,6.478774,5.786004,5.083163,4.814600,3.863948,3.328043,2.233955,1.216468,0.607318,-0.258797,-1.275063,-1.796625,-2.939238,-3.750725,-4.475539,-5.294961,-5.890072,-6.263619,-7.334513,-7.834712,-8.362682,-8.460646,-9.050874,-9.191870,-9.390851,-9.612110,-9.760430,-9.819025,-9.811701,-9.488205,-9.107028,-8.865017,-8.633992,-8.155461,-8.029420,-7.472152,-6.884976,-6.060976,-5.426191,-4.590594,-3.851741,-2.886441,-2.043825,-1.640980,-0.310678,0.049745,0.945158,2.141789,2.732322,3.748283,4.113285,4.949492,5.983154,6.268502,7.239296,
1.949217,2.665792,3.405560,4.358043,5.156713,5.916013,6.410413,7.304300,7.677236,7.840815,8.615680,9.162877,9.020661,9.622486,9.595630,9.913327,9.644154,9.885250,9.767754,9.033479,9.261147,8.737449,8.318125,7.656789,7.387921,6.826380,5.810419,5.602588,4.798425,4.008911,3.103732,2.227241,1.255531,0.717185,-0.106204,-1.061434,-2.203131,-2.965178,-3.495285,-4.474624,-5.265358,-5.631275,-6.751305,-6.847438,-7.539598,-8.275704,-8.411206,-8.638264,-8.981292,-9.522996,-9.781182,-9.858394,-9.873043,-9.353008,-9.510178,-8.995331,-8.988922,-8.633076,-8.296152,-7.478256,-7.259743,-6.454665,-6.301767,-5.340434,-4.785913,-3.587451,-3.165990,-2.237922,-1.518296,-0.249336,0.009766,0.923185,2.152776,2.889492,3.610950,4.181036,5.366680,5.660878,6.615192,7.276528,
1.849116,3.090304,3.416547,4.281137,5.257118,5.944700,6.449782,6.776330,7.884762,8.039186,8.524125,8.843654,9.202246,9.644765,9.641408,9.498276,9.803461,9.442427,9.243141,9.368877,8.897366,8.626972,8.150273,8.000122,7.405622,6.497696,5.967284,5.112156,4.549394,3.538621,2.964568,2.144230,1.285440,0.671712,-0.435499,-1.054415,-2.130497,-2.507706,-3.552660,-4.245735,-5.286111,-5.620899,-6.194342,-7.087619,-7.781304,-8.322398,-8.427076,-8.731956,-9.047212,-9.739067,-9.653005,-9.481185,-9.749138,-9.738456,-9.369182,-9.165014,-9.193091,-8.921476,-8.077639,-7.979369,-7.264016,-6.349986,-5.936766,-5.054781,-4.732505,-3.915525,-3.029267,-2.295907,-1.456648,-0.745872,0.567644,1.434980,2.283700,2.624592,3.425398,4.437391,5.387127,5.721305,6.735130,7.330546,
2.191534,2.808924,3.377789,4.555803,5.194250,5.890988,6.355480,6.894436,7.518845,7.965331,8.329112,8.896146,8.981597,9.634693,9.598987,9.602344,9.743339,9.550157,9.493698,9.400006,9.080172,8.872646,8.426771,7.574999,7.136753,6.703391,5.793939,5.092929,4.742271,3.672292,2.722861,2.342296,1.451155,0.577410,-0.199591,-1.302225,-1.713919,-2.717063,-3.604236,-4.351939,-4.850002,-5.637074,-6.292001,-7.064730,-7.611927,-8.102664,-8.638569,-9.145787,-9.328288,-9.682608,-9.529710,-9.430830,-9.722282,-9.899594,-9.401532,-9.412824,-8.866237,-8.388928,-8.260140,-7.759331,-7.088839,-6.915799,-5.864437,-5.081027,-4.676351,-3.554796,-3.151952,-2.498550,-1.495712,-0.238350,0.506607,1.122776,1.825617,2.809534,3.744926,4.515213,5.229957,5.750908,6.537675,6.866970,
